snapshot_at,Article,Shop,Consegnato_Qty,Venduto_Qty,Periodo_Qty,Altro_Venduto_Qty,Sellout_Percent,Sellout_Clamped,Valore_1,Valore_2,Valore_3,Valore_4
2026-03-19 13:43:43+01:00,59/3058PNE,NV,6.0,3.0,0.0,0.0,50.0,50.0,203.0,268.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3058PNE,OR,6.0,2.0,0.0,5.0,33.0,33.0,203.0,161.0,0.0,169.0
2026-03-19 13:43:43+01:00,59/3058PNE,PD,4.0,3.0,0.0,6.0,75.0,75.0,135.0,268.0,0.0,203.0
2026-03-19 13:43:43+01:00,59/3058PNE,PM,6.0,1.0,0.0,0.0,17.0,17.0,203.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3058PNE,RI,6.0,1.0,0.0,0.0,17.0,17.0,203.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3058PNE,RM,8.0,4.0,2.0,6.0,50.0,50.0,271.0,298.0,120.0,203.0
2026-03-19 13:43:43+01:00,59/3058PNE,TV,4.0,2.0,0.0,4.0,50.0,50.0,135.0,179.0,0.0,135.0
2026-03-19 13:43:43+01:00,59/3058PNE,VR,6.0,1.0,0.0,0.0,17.0,17.0,203.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3058PNE,WEB,0.0,4.0,3.0,1.0,47.0,47.0,3079.0,3470.0,489.0,1523.0
2026-03-19 13:43:43+01:00,59/3058PTM,AR,6.0,1.0,0.0,0.0,17.0,17.0,203.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3058PTM,BO,4.0,2.0,0.0,4.0,50.0,50.0,135.0,179.0,0.0,135.0
2026-03-19 13:43:43+01:00,59/3058PTM,BS,4.0,3.0,0.0,3.0,75.0,75.0,135.0,250.0,0.0,102.0
2026-03-19 13:43:43+01:00,59/3058PTM,EU,6.0,2.0,2.0,4.0,33.0,33.0,203.0,113.0,113.0,135.0
2026-03-19 13:43:43+01:00,59/3058PTM,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3058PTM,MC,0.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3058PTM,OR,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3058PTM,RI,6.0,1.0,0.0,0.0,17.0,17.0,203.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3058PTM,RM,6.0,3.0,1.0,3.0,50.0,50.0,203.0,214.0,63.0,102.0
2026-03-19 13:43:43+01:00,59/3058PTM,VR,6.0,5.0,1.0,3.0,83.0,83.0,225.0,393.0,62.0,113.0
2026-03-19 13:43:43+01:00,59/3058PTM,WEB,0.0,7.0,1.0,1.0,56.0,56.0,1477.0,1908.0,300.0,586.0
2026-03-19 13:43:43+01:00,59/3059CTO,AR,6.0,5.0,2.0,5.0,83.0,83.0,226.0,410.0,137.0,188.0
2026-03-19 13:43:43+01:00,59/3059CTO,BO,6.0,1.0,0.0,0.0,17.0,17.0,226.0,98.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3059CTO,BS,6.0,2.0,0.0,4.0,33.0,33.0,226.0,195.0,0.0,151.0
2026-03-19 13:43:43+01:00,59/3059CTO,EU,6.0,4.0,0.0,6.0,67.0,67.0,226.0,371.0,0.0,226.0
2026-03-19 13:43:43+01:00,59/3059CTO,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059CTO,NV,4.0,2.0,0.0,3.0,50.0,50.0,151.0,195.0,0.0,113.0
2026-03-19 13:43:43+01:00,59/3059CTO,OR,6.0,1.0,0.0,5.0,17.0,17.0,226.0,98.0,0.0,188.0
2026-03-19 13:43:43+01:00,59/3059CTO,RI,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059CTO,RM,6.0,2.0,1.0,4.0,33.0,33.0,226.0,137.0,68.0,151.0
2026-03-19 13:43:43+01:00,59/3059CTO,VR,4.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059CTO,WEB,0.0,3.0,1.0,0.0,43.0,43.0,1846.0,1844.0,273.0,1055.0
2026-03-19 13:43:43+01:00,59/3059PBO,AR,6.0,4.0,2.0,0.0,67.0,67.0,244.0,338.0,127.0,0.0
2026-03-19 13:43:43+01:00,59/3059PBO,BO,6.0,1.0,1.0,0.0,17.0,17.0,244.0,63.0,63.0,0.0
2026-03-19 13:43:43+01:00,59/3059PBO,BS,6.0,3.0,0.0,5.0,50.0,50.0,244.0,275.0,0.0,203.0
2026-03-19 13:43:43+01:00,59/3059PBO,CO,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PBO,EU,6.0,5.0,3.0,6.0,83.0,83.0,244.0,402.0,190.0,244.0
2026-03-19 13:43:43+01:00,59/3059PBO,LN,6.0,6.0,1.0,5.0,100.0,100.0,244.0,550.0,63.0,203.0
2026-03-19 13:43:43+01:00,59/3059PBO,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PBO,OR,4.0,3.0,2.0,1.0,75.0,75.0,162.0,233.0,127.0,41.0
2026-03-19 13:43:43+01:00,59/3059PBO,PM,4.0,6.0,1.0,1.0,150.0,100.0,162.0,571.0,63.0,41.0
2026-03-19 13:43:43+01:00,59/3059PBO,RI,6.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PBO,RM,6.0,5.0,3.0,3.0,83.0,83.0,244.0,402.0,190.0,122.0
2026-03-19 13:43:43+01:00,59/3059PBO,VR,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PBO,WEB,0.0,4.0,1.0,1.0,62.0,62.0,2477.0,3278.0,888.0,893.0
2026-03-19 13:43:43+01:00,59/3059PNE,AR,6.0,4.0,2.0,4.0,67.0,67.0,244.0,338.0,148.0,162.0
2026-03-19 13:43:43+01:00,59/3059PNE,BO,6.0,3.0,1.0,4.0,50.0,50.0,244.0,285.0,74.0,162.0
2026-03-19 13:43:43+01:00,59/3059PNE,BS,6.0,1.0,0.0,3.0,17.0,17.0,244.0,74.0,0.0,122.0
2026-03-19 13:43:43+01:00,59/3059PNE,CO,4.0,0.0,0.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PNE,EU,6.0,1.0,0.0,5.0,17.0,17.0,244.0,106.0,0.0,203.0
2026-03-19 13:43:43+01:00,59/3059PNE,LN,6.0,2.0,1.0,3.0,33.0,33.0,244.0,159.0,74.0,122.0
2026-03-19 13:43:43+01:00,59/3059PNE,M4,1.0,1.0,0.0,0.0,100.0,100.0,41.0,90.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3059PNE,MR,0.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PNE,NV,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PNE,OR,4.0,1.0,0.0,0.0,25.0,25.0,162.0,106.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3059PNE,PD,4.0,2.0,1.0,5.0,50.0,50.0,162.0,180.0,74.0,203.0
2026-03-19 13:43:43+01:00,59/3059PNE,PM,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3059PNE,RI,6.0,5.0,1.0,7.0,83.0,83.0,244.0,476.0,74.0,284.0
2026-03-19 13:43:43+01:00,59/3059PNE,RM,6.0,3.0,1.0,5.0,50.0,50.0,244.0,271.0,59.0,203.0
2026-03-19 13:43:43+01:00,59/3059PNE,VR,6.0,5.0,2.0,4.0,83.0,83.0,244.0,465.0,148.0,162.0
2026-03-19 13:43:43+01:00,59/3059PNE,WEB,0.0,1.0,0.0,0.0,40.0,40.0,2965.0,2634.0,651.0,1746.0
2026-03-19 13:43:43+01:00,59/3060CTM,BO,4.0,2.0,0.0,0.0,50.0,50.0,182.0,228.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060CTM,BS,6.0,7.0,2.0,3.0,117.0,100.0,273.0,729.0,160.0,137.0
2026-03-19 13:43:43+01:00,59/3060CTM,CO,6.0,1.0,0.0,4.0,17.0,17.0,273.0,107.0,0.0,182.0
2026-03-19 13:43:43+01:00,59/3060CTM,EU,6.0,5.0,0.0,5.0,83.0,83.0,273.0,570.0,0.0,228.0
2026-03-19 13:43:43+01:00,59/3060CTM,LN,4.0,2.0,0.0,0.0,50.0,50.0,182.0,228.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060CTM,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060CTM,OR,4.0,1.0,0.0,0.0,25.0,25.0,182.0,114.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060CTM,RM,6.0,3.0,0.0,2.0,50.0,50.0,273.0,342.0,0.0,91.0
2026-03-19 13:43:43+01:00,59/3060CTM,WEB,0.0,1.0,0.0,0.0,62.0,62.0,1686.0,2545.0,160.0,638.0
2026-03-19 13:43:43+01:00,59/3060PBO,AR,6.0,7.0,1.0,3.0,117.0,100.0,273.0,729.0,80.0,137.0
2026-03-19 13:43:43+01:00,59/3060PBO,BO,6.0,1.0,0.0,0.0,17.0,17.0,273.0,114.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060PBO,BS,6.0,4.0,1.0,3.0,67.0,67.0,273.0,422.0,80.0,137.0
2026-03-19 13:43:43+01:00,59/3060PBO,CO,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PBO,EU,6.0,4.0,3.0,4.0,67.0,67.0,273.0,353.0,239.0,182.0
2026-03-19 13:43:43+01:00,59/3060PBO,LN,6.0,4.0,1.0,4.0,67.0,67.0,273.0,422.0,80.0,182.0
2026-03-19 13:43:43+01:00,59/3060PBO,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PBO,NV,6.0,4.0,0.0,0.0,67.0,67.0,273.0,421.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060PBO,PM,4.0,2.0,0.0,0.0,50.0,50.0,182.0,228.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060PBO,RI,4.0,3.0,0.0,3.0,75.0,75.0,182.0,308.0,0.0,137.0
2026-03-19 13:43:43+01:00,59/3060PBO,RM,6.0,3.0,1.0,1.0,50.0,50.0,273.0,308.0,80.0,46.0
2026-03-19 13:43:43+01:00,59/3060PBO,VR,6.0,1.0,0.0,0.0,17.0,17.0,273.0,114.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060PBO,WEB,0.0,7.0,3.0,1.0,69.0,69.0,2780.0,4307.0,798.0,820.0
2026-03-19 13:43:43+01:00,59/3060PNE,AR,8.0,6.0,1.0,3.0,75.0,75.0,365.0,627.0,80.0,137.0
2026-03-19 13:43:43+01:00,59/3060PNE,BO,8.0,3.0,0.0,5.0,38.0,38.0,365.0,342.0,0.0,228.0
2026-03-19 13:43:43+01:00,59/3060PNE,BS,8.0,8.0,5.0,3.0,100.0,100.0,365.0,741.0,399.0,137.0
2026-03-19 13:43:43+01:00,59/3060PNE,CA,6.0,2.0,1.0,0.0,33.0,33.0,273.0,190.0,80.0,0.0
2026-03-19 13:43:43+01:00,59/3060PNE,CO,8.0,3.0,1.0,3.0,38.0,38.0,365.0,308.0,80.0,137.0
2026-03-19 13:43:43+01:00,59/3060PNE,EU,8.0,6.0,6.0,4.0,75.0,75.0,365.0,463.0,463.0,182.0
2026-03-19 13:43:43+01:00,59/3060PNE,LN,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PNE,MC,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PNE,ME2,6.0,3.0,1.0,3.0,50.0,50.0,303.0,308.0,80.0,152.0
2026-03-19 13:43:43+01:00,59/3060PNE,MI,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PNE,MP,0.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PNE,NV,6.0,2.0,2.0,0.0,33.0,33.0,273.0,160.0,160.0,0.0
2026-03-19 13:43:43+01:00,59/3060PNE,OR,8.0,5.0,3.0,5.0,63.0,63.0,365.0,463.0,239.0,228.0
2026-03-19 13:43:43+01:00,59/3060PNE,PD,6.0,9.0,4.0,4.0,150.0,100.0,273.0,888.0,319.0,182.0
2026-03-19 13:43:43+01:00,59/3060PNE,PM,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PNE,RI,6.0,2.0,1.0,4.0,33.0,33.0,273.0,144.0,64.0,182.0
2026-03-19 13:43:43+01:00,59/3060PNE,RM,8.0,8.0,5.0,4.0,100.0,100.0,365.0,672.0,399.0,182.0
2026-03-19 13:43:43+01:00,59/3060PNE,SC,4.0,2.0,0.0,2.0,50.0,50.0,182.0,228.0,0.0,91.0
2026-03-19 13:43:43+01:00,59/3060PNE,TV,6.0,5.0,4.0,3.0,83.0,83.0,273.0,427.0,313.0,137.0
2026-03-19 13:43:43+01:00,59/3060PNE,VR,8.0,8.0,2.0,6.0,100.0,100.0,365.0,843.0,160.0,273.0
2026-03-19 13:43:43+01:00,59/3060PNE,WEB,0.0,1.0,1.0,0.0,59.0,59.0,5727.0,6995.0,2913.0,2248.0
2026-03-19 13:43:43+01:00,59/3060PTM,AR,6.0,2.0,0.0,0.0,33.0,33.0,273.0,228.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060PTM,EU,6.0,5.0,1.0,1.0,83.0,83.0,273.0,535.0,80.0,46.0
2026-03-19 13:43:43+01:00,59/3060PTM,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PTM,NV,4.0,4.0,2.0,2.0,100.0,100.0,182.0,387.0,160.0,91.0
2026-03-19 13:43:43+01:00,59/3060PTM,PD,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3060PTM,RI,6.0,5.0,1.0,2.0,83.0,83.0,273.0,501.0,80.0,91.0
2026-03-19 13:43:43+01:00,59/3060PTM,RM,6.0,3.0,2.0,6.0,50.0,50.0,273.0,273.0,160.0,273.0
2026-03-19 13:43:43+01:00,59/3060PTM,VR,4.0,3.0,0.0,0.0,75.0,75.0,182.0,342.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3060PTM,WEB,0.0,1.0,0.0,0.0,65.0,65.0,1686.0,2495.0,479.0,501.0
2026-03-19 13:43:43+01:00,59/3061CTM,AR,6.0,6.0,0.0,2.0,100.0,100.0,252.0,733.0,0.0,84.0
2026-03-19 13:43:43+01:00,59/3061CTM,BO,6.0,1.0,0.0,0.0,17.0,17.0,252.0,122.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3061CTM,BS,6.0,6.0,1.0,4.0,100.0,100.0,252.0,696.0,110.0,168.0
2026-03-19 13:43:43+01:00,59/3061CTM,CO,6.0,10.0,2.0,0.0,167.0,100.0,252.0,1162.0,216.0,0.0
2026-03-19 13:43:43+01:00,59/3061CTM,EU,6.0,2.0,0.0,4.0,33.0,33.0,252.0,244.0,0.0,168.0
2026-03-19 13:43:43+01:00,59/3061CTM,LN,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3061CTM,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3061CTM,MP,0.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3061CTM,OR,6.0,8.0,3.0,1.0,133.0,100.0,252.0,940.0,330.0,42.0
2026-03-19 13:43:43+01:00,59/3061CTM,RI,6.0,3.0,0.0,0.0,50.0,50.0,252.0,366.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3061CTM,RM,6.0,5.0,0.0,2.0,83.0,83.0,252.0,611.0,0.0,84.0
2026-03-19 13:43:43+01:00,59/3061CTM,VR,6.0,2.0,0.0,0.0,33.0,33.0,252.0,244.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3061CTM,WEB,0.0,1.0,0.0,0.0,77.0,77.0,2562.0,5608.0,656.0,546.0
2026-03-19 13:43:43+01:00,59/3061PTM,BO,6.0,4.0,0.0,0.0,67.0,67.0,282.0,521.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3061PTM,BS,6.0,4.0,1.0,2.0,67.0,67.0,282.0,508.0,117.0,94.0
2026-03-19 13:43:43+01:00,59/3061PTM,CA,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3061PTM,CO,6.0,8.0,2.0,0.0,133.0,100.0,282.0,962.0,235.0,0.0
2026-03-19 13:43:43+01:00,59/3061PTM,EU,6.0,5.0,1.0,2.0,83.0,83.0,282.0,626.0,117.0,94.0
2026-03-19 13:43:43+01:00,59/3061PTM,LN,6.0,1.0,0.0,0.0,17.0,17.0,282.0,130.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3061PTM,M4,1.0,2.0,0.0,0.0,200.0,100.0,47.0,230.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3061PTM,MR,0.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3061PTM,NV,6.0,6.0,1.0,3.0,100.0,100.0,282.0,756.0,117.0,141.0
2026-03-19 13:43:43+01:00,59/3061PTM,VR,6.0,4.0,0.0,0.0,67.0,67.0,282.0,521.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3061PTM,WEB,0.0,5.0,1.0,0.0,84.0,84.0,2303.0,5140.0,704.0,329.0
2026-03-19 13:43:43+01:00,59/3062PNE,AR,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3062PNE,BO,8.0,4.0,3.0,6.0,50.0,50.0,348.0,360.0,254.0,261.0
2026-03-19 13:43:43+01:00,59/3062PNE,BS,8.0,3.0,1.0,4.0,38.0,38.0,348.0,254.0,85.0,174.0
2026-03-19 13:43:43+01:00,59/3062PNE,CO,8.0,3.0,0.0,6.0,38.0,38.0,348.0,296.0,0.0,261.0
2026-03-19 13:43:43+01:00,59/3062PNE,EU,8.0,5.0,2.0,7.0,63.0,63.0,348.0,465.0,169.0,305.0
2026-03-19 13:43:43+01:00,59/3062PNE,LN,6.0,2.0,0.0,2.0,33.0,33.0,261.0,211.0,0.0,87.0
2026-03-19 13:43:43+01:00,59/3062PNE,M4,1.0,2.0,1.0,0.0,200.0,100.0,44.0,172.0,82.0,0.0
2026-03-19 13:43:43+01:00,59/3062PNE,ME2,6.0,2.0,0.0,2.0,33.0,33.0,261.0,190.0,0.0,87.0
2026-03-19 13:43:43+01:00,59/3062PNE,NV,6.0,4.0,1.0,5.0,67.0,67.0,261.0,381.0,85.0,218.0
2026-03-19 13:43:43+01:00,59/3062PNE,OR,8.0,4.0,0.0,6.0,50.0,50.0,348.0,402.0,0.0,261.0
2026-03-19 13:43:43+01:00,59/3062PNE,PD,6.0,3.0,1.0,1.0,50.0,50.0,261.0,296.0,85.0,44.0
2026-03-19 13:43:43+01:00,59/3062PNE,PM,6.0,4.0,0.0,9.0,67.0,67.0,261.0,423.0,0.0,392.0
2026-03-19 13:43:43+01:00,59/3062PNE,RI,6.0,2.0,0.0,0.0,33.0,33.0,261.0,211.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3062PNE,RM,8.0,5.0,2.0,3.0,63.0,63.0,348.0,469.0,152.0,131.0
2026-03-19 13:43:43+01:00,59/3062PNE,TV,6.0,1.0,0.0,0.0,17.0,17.0,261.0,106.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3062PNE,VR,8.0,3.0,0.0,4.0,38.0,38.0,348.0,317.0,0.0,174.0
2026-03-19 13:43:43+01:00,59/3062PNE,WEB,0.0,1.0,0.0,0.0,47.0,47.0,4573.0,4744.0,911.0,2395.0
2026-03-19 13:43:43+01:00,59/3063PNE,AR,8.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3063PNE,BO,6.0,4.0,1.0,3.0,67.0,67.0,282.0,440.0,98.0,141.0
2026-03-19 13:43:43+01:00,59/3063PNE,BS,8.0,7.0,1.0,6.0,88.0,88.0,375.0,830.0,98.0,282.0
2026-03-19 13:43:43+01:00,59/3063PNE,CA,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3063PNE,CO,8.0,1.0,0.0,0.0,13.0,13.0,375.0,122.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3063PNE,EU,8.0,2.0,1.0,5.0,25.0,25.0,375.0,220.0,98.0,235.0
2026-03-19 13:43:43+01:00,59/3063PNE,LN,6.0,4.0,0.0,5.0,67.0,67.0,282.0,464.0,0.0,235.0
2026-03-19 13:43:43+01:00,59/3063PNE,M4,1.0,1.0,0.0,0.0,100.0,100.0,47.0,111.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3063PNE,ME2,6.0,2.0,1.0,1.0,33.0,33.0,282.0,217.0,98.0,47.0
2026-03-19 13:43:43+01:00,59/3063PNE,MI,4.0,1.0,0.0,1.0,25.0,25.0,188.0,122.0,0.0,47.0
2026-03-19 13:43:43+01:00,59/3063PNE,NV,6.0,7.0,5.0,5.0,117.0,100.0,282.0,733.0,489.0,235.0
2026-03-19 13:43:43+01:00,59/3063PNE,OR,8.0,6.0,3.0,5.0,75.0,75.0,375.0,611.0,293.0,235.0
2026-03-19 13:43:43+01:00,59/3063PNE,PD,6.0,4.0,2.0,4.0,67.0,67.0,282.0,440.0,195.0,188.0
2026-03-19 13:43:43+01:00,59/3063PNE,PM,6.0,2.0,1.0,7.0,33.0,33.0,282.0,220.0,98.0,329.0
2026-03-19 13:43:43+01:00,59/3063PNE,RI,6.0,1.0,0.0,0.0,17.0,17.0,282.0,243.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3063PNE,RM,8.0,7.0,1.0,5.0,88.0,88.0,375.0,806.0,98.0,235.0
2026-03-19 13:43:43+01:00,59/3063PNE,SC,4.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3063PNE,TV,6.0,1.0,1.0,0.0,17.0,17.0,282.0,98.0,98.0,0.0
2026-03-19 13:43:43+01:00,59/3063PNE,VR,8.0,5.0,1.0,7.0,63.0,63.0,375.0,586.0,98.0,329.0
2026-03-19 13:43:43+01:00,59/3063PNE,WEB,0.0,5.0,2.0,2.0,51.0,51.0,5491.0,6824.0,1954.0,2581.0
2026-03-19 13:43:43+01:00,59/3065CNE,AR,8.0,7.0,2.0,4.0,88.0,88.0,345.0,734.0,164.0,172.0
2026-03-19 13:43:43+01:00,59/3065CNE,BO,6.0,3.0,0.0,7.0,50.0,50.0,259.0,342.0,0.0,302.0
2026-03-19 13:43:43+01:00,59/3065CNE,BS,6.0,4.0,1.0,4.0,67.0,67.0,259.0,433.0,91.0,172.0
2026-03-19 13:43:43+01:00,59/3065CNE,CO,6.0,2.0,0.0,4.0,33.0,33.0,259.0,228.0,0.0,172.0
2026-03-19 13:43:43+01:00,59/3065CNE,EU,8.0,2.0,0.0,4.0,25.0,25.0,345.0,228.0,0.0,172.0
2026-03-19 13:43:43+01:00,59/3065CNE,LN,6.0,2.0,0.0,4.0,33.0,33.0,259.0,228.0,0.0,172.0
2026-03-19 13:43:43+01:00,59/3065CNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3065CNE,ME2,6.0,2.0,0.0,3.0,33.0,33.0,259.0,228.0,0.0,129.0
2026-03-19 13:43:43+01:00,59/3065CNE,MI,6.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3065CNE,NV,6.0,3.0,1.0,3.0,50.0,50.0,259.0,319.0,91.0,129.0
2026-03-19 13:43:43+01:00,59/3065CNE,OR,6.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3065CNE,PD,6.0,1.0,0.0,2.0,17.0,17.0,259.0,114.0,0.0,86.0
2026-03-19 13:43:43+01:00,59/3065CNE,PM,6.0,2.0,1.0,4.0,33.0,33.0,259.0,182.0,91.0,172.0
2026-03-19 13:43:43+01:00,59/3065CNE,RI,6.0,3.0,0.0,5.0,50.0,50.0,259.0,342.0,0.0,215.0
2026-03-19 13:43:43+01:00,59/3065CNE,RM,8.0,6.0,2.0,3.0,75.0,75.0,345.0,627.0,182.0,129.0
2026-03-19 13:43:43+01:00,59/3065CNE,TV,6.0,1.0,1.0,3.0,17.0,17.0,259.0,73.0,73.0,129.0
2026-03-19 13:43:43+01:00,59/3065CNE,VR,6.0,0.0,0.0,4.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/3065CNE,WEB,0.0,6.0,3.0,0.0,44.0,44.0,4438.0,4806.0,966.0,2499.0
2026-03-19 13:43:43+01:00,59/3065CTM,AR,8.0,13.0,4.0,5.0,163.0,100.0,345.0,1349.0,346.0,215.0
2026-03-19 13:43:43+01:00,59/3065CTM,BO,6.0,1.0,1.0,0.0,17.0,17.0,259.0,80.0,80.0,0.0
2026-03-19 13:43:43+01:00,59/3065CTM,BS,6.0,2.0,1.0,4.0,33.0,33.0,259.0,205.0,91.0,172.0
2026-03-19 13:43:43+01:00,59/3065CTM,CA,6.0,1.0,0.0,0.0,17.0,17.0,259.0,90.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/3065CTM,CO,6.0,2.0,0.0,4.0,33.0,33.0,259.0,205.0,0.0,172.0
2026-03-19 13:43:43+01:00,59/3065CTM,EU,8.0,5.0,1.0,4.0,63.0,63.0,345.0,547.0,91.0,172.0
2026-03-19 13:43:43+01:00,59/3065CTM,LN,6.0,2.0,0.0,2.0,33.0,33.0,259.0,228.0,0.0,86.0
