Article,Shop,Fascia,IsOutlet,Role,DemandRaw,DemandRule,DemandAI,DemandBlendWeight,DemandHybrid,DemandModelMode,DemandModelQualityR2,Periodo_Qty,Stock_after,ShopCapacityPairs,ShopCapacityTarget,ShopFreeCapacityAfter,ShopCapacitySource,CapacityBlockedMoves,OpsBlockedMoves,ShopInboundBudget,ShopOutboundBudget,ShopInboundUsed,ShopOutboundUsed,Size_35,Size_36,Size_37,Size_38,Size_39,Size_40,Size_41,Size_42
59/02CTM,BO,2.0,False,STORE,0.0,0.5278499999999999,1.5683717051828605,0.28015300953640493,0.8193552871949302,ridge_oof_blend,0.6225622434142332,0.0,1.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02CTM,BS,2.0,False,STORE,0.5,0.91655,1.248613824746971,0.28015300953640493,1.0095786798610333,ridge_oof_blend,0.6225622434142332,0.0,1.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02CTM,CO,2.0,False,STORE,0.0,0.5278499999999999,1.2866839551266458,0.28015300953640493,0.740439616267143,ridge_oof_blend,0.6225622434142332,0.0,1.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02CTM,EU,1.0,False,STORE,0.0,0.5508,3.0921460095263917,0.28015300953640493,1.2627657328421518,ridge_oof_blend,0.6225622434142332,0.0,1.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02CTM,LN,4.0,False,STORE,2.5,3.039243205714286,1.886158350276812,0.28015300953640493,2.7162030132126276,ridge_oof_blend,0.6225622434142332,2.0,5.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
59/02CTM,M4,,False,WAREHOUSE,0.0,0.05804480286738351,0.0,0.28015300953640493,0.041783376656138675,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,inf,inf,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/02CTM,MI,6.0,True,STORE,0.25,0.4,0.0875150717729674,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,19.0,6000.0,5100.0,4393.0,lista_negozi_linked,0,39757,700.0,162.00799999999998,343.0,162.0,0.0,0.0,5.0,9.0,3.0,1.0,1.0,0.0
59/02CTM,NV,3.0,False,STORE,0.25,0.4433000000000001,1.042522426209762,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,4.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
59/02CTM,OR,3.0,False,STORE,1.25,1.5367000000000004,1.107930974457604,0.28015300953640493,1.4165790670983065,ridge_oof_blend,0.6225622434142332,1.0,3.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/02CTM,PD,5.0,False,STORE,0.0,0.31518,0.9695080965105267,0.28015300953640493,0.4984919854616513,ridge_oof_blend,0.6225622434142332,0.0,1.0,5000.0,4250.0,3166.0,lista_negozi_linked,0,39757,700.0,252.34,189.0,252.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02CTM,PM,4.0,False,STORE,0.25,0.42718000000000006,0.7078403740137609,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,4.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
59/02CTM,RI,3.0,False,STORE,0.75,1.32,1.7594645681519223,0.28015300953640493,1.4431173213523776,ridge_oof_blend,0.6225622434142332,0.0,1.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02CTM,RM,1.0,False,STORE,1.25,2.3964,4.125022723478384,0.28015300953640493,2.880678858335486,ridge_oof_blend,0.6225622434142332,0.0,7.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0
59/02CTM,SC,6.0,True,STORE,1.0,0.9265,0.7291172170796425,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,1.0,2.0,12000.0,10200.0,9506.0,lista_negozi_linked,0,39757,700.0,169.708,312.0,169.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
59/02CTM,TV,5.0,False,STORE,0.0,0.31518,0.5895955988346535,0.28015300953640493,0.392058355877263,ridge_oof_blend,0.6225622434142332,0.0,1.0,5000.0,4250.0,3454.0,lista_negozi_linked,0,39757,700.0,179.74,158.0,179.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02CTM,VR,3.0,False,STORE,0.25,0.4433000000000001,1.3222519623731945,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,4.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
59/02CTM,WEB,,False,ONLINE,1.0,0.8995,1.6214086577355853,0.28015300953640493,1.1017448830750107,ridge_oof_blend,0.6225622434142332,1.0,0.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/02HARCTM,AR,1.0,False,STORE,1.5,2.16,2.271741732444554,0.28015300953640493,2.1913047826351537,ridge_oof_blend,0.6225622434142332,1.0,1.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02HARCTM,BO,2.0,False,STORE,3.0,5.75,6.956056251076461,0.28015300953640493,6.087880288409265,ridge_oof_blend,0.6225622434142332,2.0,3.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
59/02HARCTM,BS,2.0,False,STORE,1.75,2.53345,3.264919774321858,0.28015300953640493,2.738373458661184,ridge_oof_blend,0.6225622434142332,1.0,1.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02HARCTM,CO,2.0,False,STORE,0.75,1.38,1.6069767556601104,0.28015300953640493,1.4435882211929894,ridge_oof_blend,0.6225622434142332,0.0,1.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02HARCTM,EU,1.0,False,STORE,1.25,1.6764000000000003,2.643149650072611,0.28015300953640493,1.9472378239361086,ridge_oof_blend,0.6225622434142332,1.0,1.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02HARCTM,LN,4.0,False,STORE,1.25,1.4808200000000002,1.8911117628223737,0.28015300953640493,1.595764472142685,ridge_oof_blend,0.6225622434142332,1.0,1.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59/02HARCTM,M4,,False,WAREHOUSE,0.25,0.3265,0.1984694986415938,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,inf,inf,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/02HARCTM,NV,3.0,False,STORE,0.75,1.32,1.8382779305169605,0.28015300953640493,1.4651971220106264,ridge_oof_blend,0.6225622434142332,0.0,1.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02HARCTM,OR,3.0,False,STORE,0.5,0.8767000000000001,1.638473369707461,0.28015300953640493,1.0901131021082338,ridge_oof_blend,0.6225622434142332,0.0,1.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02HARCTM,PM,4.0,False,STORE,0.0,0.48654,0.9362486713598159,0.28015300953640493,0.6125272376960705,ridge_oof_blend,0.6225622434142332,0.0,3.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/02HARCTM,RI,3.0,False,STORE,0.25,0.4433000000000001,1.6369946893999474,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02HARCTM,RM,1.0,False,STORE,1.0,1.2036,2.2717624599558093,0.28015300953640493,1.5028489278304296,ridge_oof_blend,0.6225622434142332,1.0,1.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02HARCTM,VR,3.0,False,STORE,1.75,2.997605914285715,3.995069298036494,0.28015300953640493,3.277048283145862,ridge_oof_blend,0.6225622434142332,1.0,4.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
59/02HARCTM,WEB,,False,ONLINE,2.0,1.7705,3.1401104248461973,0.28015300953640493,2.1542004824130965,ridge_oof_blend,0.6225622434142332,2.0,1.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/02LEO,AR,1.0,False,STORE,0.25,0.48360000000000003,1.8905218281193985,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02LEO,BS,2.0,False,STORE,1.25,1.6065500000000001,1.4729418634838116,0.28015300953640493,1.5691192784564392,ridge_oof_blend,0.6225622434142332,1.0,1.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/02LEO,CO,2.0,False,STORE,1.5,2.07,1.2514399199645645,0.28015300953640493,1.8406779300917122,ridge_oof_blend,0.6225622434142332,1.0,6.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
59/02LEO,EU,1.0,False,STORE,0.25,0.48360000000000003,1.9575543278528862,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02LEO,LN,4.0,False,STORE,0.25,0.42400000000000004,1.065389418687035,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02LEO,M4,,False,WAREHOUSE,0.0,0.0765,0.01851530210665146,0.28015300953640493,0.060255412378119176,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,inf,inf,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/02LEO,NV,3.0,False,STORE,1.25,1.5400000000000003,1.6905607287194342,0.28015300953640493,1.5821800412687441,ridge_oof_blend,0.6225622434142332,1.0,1.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02LEO,OR,3.0,False,STORE,0.0,0.5049,0.9158966122077132,0.28015300953640493,0.6200419378192576,ridge_oof_blend,0.6225622434142332,0.0,3.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/02LEO,RI,3.0,False,STORE,0.5,0.8800000000000001,1.6685642999844346,0.28015300953640493,1.100918661853608,ridge_oof_blend,0.6225622434142332,0.0,1.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/02LEO,RM,1.0,False,STORE,0.5,0.9564,2.5728605533284847,0.28015300953640493,1.4092562888118574,ridge_oof_blend,0.6225622434142332,0.0,6.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
59/02LEO,WEB,,False,ONLINE,0.5,0.5495,1.8036478287519584,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/033ZCTM,AR,1.0,False,STORE,4.0,7.731,10.129322470385924,0.28015300953640493,8.402897257917402,ridge_oof_blend,0.6225622434142332,1.0,3.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
59/033ZCTM,BO,2.0,False,STORE,0.25,0.4669,0.916694496044482,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59/033ZCTM,BS,2.0,False,STORE,0.5,0.9199999999999999,0.9701673175651386,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZCTM,CO,2.0,False,STORE,1.5,2.76,3.3719488120001992,0.28015300953640493,2.9314393013640836,ridge_oof_blend,0.6225622434142332,0.0,2.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59/033ZCTM,EU,1.0,False,STORE,1.5,2.1672,3.1355305734829715,0.28015300953640493,2.438480724387367,ridge_oof_blend,0.6225622434142332,1.0,1.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZCTM,LN,4.0,False,STORE,0.25,0.4303600000000001,0.7859071623336575,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/033ZCTM,MC,6.0,True,STORE,0.0,0.12684489678899083,0.11179709508709038,0.28015300953640493,0.12262920985529639,ridge_oof_blend,0.6225622434142332,0.0,0.0,8000.0,6800.0,6181.0,lista_negozi_linked,0,39757,700.0,153.076,275.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/033ZCTM,NV,3.0,False,STORE,0.5,0.8800000000000001,1.5193495930665968,0.28015300953640493,1.0591157126434831,ridge_oof_blend,0.6225622434142332,0.0,1.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZCTM,OR,3.0,False,STORE,0.5,0.8800000000000001,2.004208763383318,0.28015300953640493,1.1949504684090368,ridge_oof_blend,0.6225622434142332,0.0,1.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZCTM,PD,5.0,False,STORE,2.0,1.9842950000000001,1.2446287018106568,0.28015300953640493,1.7770752605096038,ridge_oof_blend,0.6225622434142332,1.0,1.0,5000.0,4250.0,3166.0,lista_negozi_linked,0,39757,700.0,252.34,189.0,252.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/033ZCTM,PM,4.0,False,STORE,0.5,0.8480000000000001,1.5606517949011813,0.28015300953640493,1.0476515450930868,ridge_oof_blend,0.6225622434142332,0.0,1.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZCTM,RI,3.0,False,STORE,0.75,1.3266,2.4560362530808018,0.28015300953640493,1.6430149653801074,ridge_oof_blend,0.6225622434142332,0.0,1.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZCTM,RM,1.0,False,STORE,3.25,5.980658057142857,7.968352412115076,0.28015300953640493,6.537516612726847,ridge_oof_blend,0.6225622434142332,2.0,3.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
59/033ZCTM,SM,6.0,True,STORE,0.5,0.5765,1.0018641711581715,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,14.0,10000.0,8500.0,8025.0,lista_negozi_linked,0,39757,700.0,138.908,162.0,138.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0
59/033ZCTM,TV,5.0,False,STORE,0.0,0.15016838430851068,0.17017761743846704,0.28015300953640493,0.1557740311883835,ridge_oof_blend,0.6225622434142332,0.0,3.0,5000.0,4250.0,3454.0,lista_negozi_linked,0,39757,700.0,179.74,158.0,179.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/033ZCTM,VR,3.0,False,STORE,0.75,1.3266,3.2864386772813106,0.28015300953640493,1.8756547036462063,ridge_oof_blend,0.6225622434142332,0.0,1.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59/033ZCTM,WEB,,False,ONLINE,3.0,2.79,5.08531786212017,0.28015300953640493,3.4330402069156327,ridge_oof_blend,0.6225622434142332,2.0,3.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
59/033ZPNE,AR,1.0,False,STORE,2.25,3.5999999999999996,4.495544901533208,0.28015300953640493,3.8508895993395114,ridge_oof_blend,0.6225622434142332,1.0,2.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
59/033ZPNE,BO,2.0,False,STORE,0.0,0.7038,1.109782683339005,0.28015300953640493,0.8175372705570876,ridge_oof_blend,0.6225622434142332,0.0,1.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZPNE,BS,2.0,False,STORE,1.0,1.8399999999999999,1.9161520633789269,0.28015300953640493,1.8613342297380133,ridge_oof_blend,0.6225622434142332,0.0,1.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZPNE,CA,5.0,False,STORE,0.0,0.21890361111111115,0.0,0.28015300953640493,0.15757710565994656,ridge_oof_blend,0.6225622434142332,0.0,3.0,5000.0,4250.0,3288.0,lista_negozi_linked,0,39757,700.0,224.84,164.0,224.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/033ZPNE,CO,2.0,False,STORE,2.5,3.22,1.796810352867071,0.28015300953640493,2.8212891372146562,ridge_oof_blend,0.6225622434142332,2.0,6.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
59/033ZPNE,EU,1.0,False,STORE,3.75,5.8199999999999985,5.42838368353409,0.28015300953640493,5.710287510358514,ridge_oof_blend,0.6225622434142332,3.0,2.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
59/033ZPNE,LN,4.0,False,STORE,0.0,0.6487200000000001,1.4029026850283146,0.28015300953640493,0.860006548950929,ridge_oof_blend,0.6225622434142332,0.0,1.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/033ZPNE,MC,6.0,True,STORE,0.0,0.1816539245667686,0.0,0.28015300953640493,0.1307630309052893,ridge_oof_blend,0.6225622434142332,0.0,0.0,8000.0,6800.0,6181.0,lista_negozi_linked,0,39757,700.0,153.076,275.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/033ZPNE,ME2,5.0,False,STORE,0.25,0.336295,0.9975262477059321,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,5000.0,4250.0,3565.0,fascia_median,0,39757,700.0,154.44,137.0,154.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZPNE,MI,6.0,True,STORE,0.0,0.0765,0.5079739339033271,0.28015300953640493,0.19737872111952898,ridge_oof_blend,0.6225622434142332,0.0,23.0,6000.0,5100.0,4393.0,lista_negozi_linked,0,39757,700.0,162.00799999999998,343.0,162.0,0.0,0.0,6.0,8.0,5.0,1.0,3.0,0.0
59/033ZPNE,NV,3.0,False,STORE,1.5,1.9866000000000001,1.4546386417357557,0.28015300953640493,1.8375694245251983,ridge_oof_blend,0.6225622434142332,1.0,1.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZPNE,OR,3.0,False,STORE,0.25,0.44660000000000005,0.9646437119733804,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/033ZPNE,PD,5.0,False,STORE,1.0,0.954295,1.1866659673252808,0.28015300953640493,1.0193944258250631,ridge_oof_blend,0.6225622434142332,1.0,1.0,5000.0,4250.0,3166.0,lista_negozi_linked,0,39757,700.0,252.34,189.0,252.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZPNE,PM,4.0,False,STORE,1.0,1.06636,1.0582617800014362,0.28015300953640493,1.0640912592955145,ridge_oof_blend,0.6225622434142332,1.0,1.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZPNE,RI,3.0,False,STORE,1.0,1.7600000000000002,2.1009497545258893,0.28015300953640493,1.8555180998311267,ridge_oof_blend,0.6225622434142332,0.0,1.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZPNE,RM,1.0,False,STORE,3.5,7.128000000000001,7.57401892130342,0.28015300953640493,7.252953543113335,ridge_oof_blend,0.6225622434142332,2.0,3.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
59/033ZPNE,TV,5.0,False,STORE,0.0,0.078795,0.767394639896922,0.28015300953640493,0.2717082614828074,ridge_oof_blend,0.6225622434142332,0.0,1.0,5000.0,4250.0,3454.0,lista_negozi_linked,0,39757,700.0,179.74,158.0,179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZPNE,VR,3.0,False,STORE,1.5,1.9866000000000001,2.0681541281051135,0.28015300953640493,2.0094476344287653,ridge_oof_blend,0.6225622434142332,1.0,1.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/033ZPNE,WEB,,False,ONLINE,1.25,1.169,2.212315519836137,0.28015300953640493,1.4612879827781327,ridge_oof_blend,0.6225622434142332,1.0,0.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/03584PNE,AR,1.0,False,STORE,0.0,0.48144355509355496,0.5312339617556614,0.28015300953640493,0.49539248736598557,ridge_oof_blend,0.6225622434142332,0.0,1.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/03584PNE,BS,2.0,False,STORE,3.0,3.4568999999999996,1.1386858011493532,0.28015300953640493,2.8074453154419654,ridge_oof_blend,0.6225622434142332,3.0,1.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/03584PNE,EU,1.0,False,STORE,3.75,5.987999999999998,7.669472768867003,0.28015300953640493,6.459069656651601,ridge_oof_blend,0.6225622434142332,3.0,3.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
59/03584PNE,LN,4.0,False,STORE,1.75,2.3351800000000003,2.3824519610633463,0.28015300953640493,2.3484233821585843,ridge_oof_blend,0.6225622434142332,1.0,1.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/03584PNE,M4,,False,WAREHOUSE,0.0,0.0765,0.05226369489608296,0.28015300953640493,0.06971012618509512,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,inf,inf,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/03584PNE,NV,3.0,False,STORE,0.25,0.4433000000000001,0.5377272044431609,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/03584PNE,OR,3.0,False,STORE,2.5,3.0800000000000005,2.01409767789291,0.28015300953640493,2.781384256589857,ridge_oof_blend,0.6225622434142332,2.0,1.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/03584PNE,PD,5.0,False,STORE,1.75,2.2690900000000003,2.14684322218526,0.28015300953640493,2.2348421972890726,ridge_oof_blend,0.6225622434142332,1.0,1.0,5000.0,4250.0,3166.0,lista_negozi_linked,0,39757,700.0,252.34,189.0,252.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
