snapshot_at,Article,Description,Shop,Ricevuto,Giacenza,Consegnato,Venduto,Sellout_Percent,Size_35,Size_36,Size_37,Size_38,Size_39,Size_40,Size_41,Size_42,Valore_Giac
2026-03-18 10:37:00,59/3059PNE,PTA AFFUS SCOL V FIBBIA T60,WEB,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,AR,0.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,BO,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,BS,0.0,4.0,6.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,CO,0.0,2.0,6.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,EU,0.0,6.0,6.0,5.0,7.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,LN,0.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,NV,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,OR,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,PM,0.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,RI,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,RM,0.0,6.0,6.0,6.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,VR,0.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PBO,PTA AFFUS SCOL V T60,WEB,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,AR,0.0,4.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,BO,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,BS,0.0,4.0,6.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,CA,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,CO,0.0,4.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,EU,0.0,6.0,8.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,LN,0.0,6.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,NV,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,OR,0.0,5.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,PD,0.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,PM,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,RI,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,RM,0.0,6.0,8.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,TV,0.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,VR,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PNE,PTA AFFUS SCOL V T60,WEB,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,AR,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,BO,0.0,4.0,4.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,BS,0.0,3.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,EU,0.0,4.0,6.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,MC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,OR,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,RI,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,RM,0.0,3.0,6.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,VR,0.0,3.0,6.0,5.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3058PTM,PTA AFFUS SCOL V T60,WEB,0.0,1.0,0.0,7.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,BO,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,BS,0.0,3.0,6.0,7.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,CO,0.0,4.0,6.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,EU,0.0,5.0,6.0,5.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,LN,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,OR,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,RM,0.0,2.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060CTM,SQUADR CUCI MASCH BOCCLEON T20,WEB,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,AR,0.0,3.0,6.0,7.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,BO,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,BS,0.0,3.0,6.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,CO,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,EU,0.0,4.0,6.0,4.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,LN,0.0,4.0,6.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,NV,0.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,PM,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,RI,0.0,3.0,4.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,RM,0.0,1.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,VR,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PBO,SQUADR CUCI MASCH BOCCLEON T20,WEB,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,AR,0.0,3.0,8.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,BO,0.0,5.0,8.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,BS,0.0,3.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,CA,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,CO,0.0,3.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,EU,0.0,4.0,8.0,6.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,LN,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,MC,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,ME2,0.0,3.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,MI,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,MP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,NV,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,OR,0.0,5.0,8.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,PD,0.0,4.0,6.0,9.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,PM,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,RI,0.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,RM,0.0,4.0,8.0,8.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,SC,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,SM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,TV,0.0,3.0,6.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,VR,0.0,6.0,8.0,8.0,6.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PNE,SQUADR CUCI MASCH BOCCLEON T20,WEB,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,AR,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,EU,0.0,1.0,6.0,5.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,NV,0.0,2.0,4.0,4.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,PD,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,RI,0.0,2.0,6.0,5.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,RM,0.0,6.0,6.0,3.0,8.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,VR,0.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3060PTM,SQUADR CUCI MASCH BOCCLEON T20,WEB,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,BO,0.0,5.0,6.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,BS,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,EU,0.0,5.0,6.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,NV,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,OR,0.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,PM,0.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,RM,0.0,4.0,6.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3057CTO,PTA AFFUS CUCI CERN LATER T60,WEB,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,AR,0.0,4.0,8.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,AU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,BO,0.0,4.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,BS,0.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,CO,0.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,EU,0.0,7.0,8.0,7.0,8.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,LN,0.0,4.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,M4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,NV,0.0,3.0,6.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,OR,0.0,4.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,PD,0.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,PM,0.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,RI,0.0,4.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,RM,0.0,5.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,TV,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,VR,0.0,4.0,6.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PNE,PTA AFFUS CUCI CERN LATER T60,WEB,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,AR,0.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,BO,0.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,BS,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,CO,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,EU,0.0,3.0,6.0,6.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,LN,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,M4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,OR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,RI,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,RM,0.0,2.0,6.0,8.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,TV,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,VR,0.0,4.0,4.0,4.0,8.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-03-18 10:37:00,59/3057PTM,PTA AFFUS CUCI CERN LATER T60,WEB,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
